year,filename,area,port,species,landings_lb,revenues_usd
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Prawn, spot........................................................................","15,697","$209,281 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Thornyhead, shortspine..................................................","29,076","$201,333 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Tuna, bluefin......................................................................","15,210","$79,050 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Anchovy, northern............................................................","44,171","$29,035 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Hagfishes...........................................................................,"21,712","$22,797 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Crab, rock unspecified....................................................","6,473","$12,795 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Shark, thresher..................................................................","4,391","$12,015 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Halibut, California.............................................................","2,178","$9,044 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Tuna, yellowfin..................................................................","1,752","$6,510 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Thornyhead, longspine...................................................","3,961","$5,827 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, blackgill............................................................","3,009","$5,031 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Swordfish............................................................................,"1,169","$4,947 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Yellowtail............................................................................,"1,263","$4,446 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Crab, yellow rock..............................................................","2,669","$4,283 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Grenadier............................................................................,"2,099","$2,099 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Crab, spider........................................................................","1,345","$1,629 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Crab, red rock....................................................................",627,"$1,133 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Dolphin (fish).....................................................................,289,"$1,110 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Sheephead, California.....................................................",222,"$1,003 "
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Whelk, Kellet's...................................................................",943,$754 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Sardine, Pacific.................................................................","1,800",$630 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Seabass, white.................................................................",121,$621 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Shark, shortfin mako........................................................",291,$616 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Crab, brown rock...............................................................",154,$308 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Bass, giant sea.................................................................",83,$249 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, vermilion...........................................................",88,$211 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Sanddab..............................................................................,53,$136 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, bocaccio..........................................................",30,$82 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, copper...............................................................",24,$72 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, aurora................................................................",37,$71 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, squarespot......................................................",41,$60 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Mackerel, Pacific..............................................................",20,$60 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Lingcod................................................................................,19,$57 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Octopus, unspecified......................................................",183,$56 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Bonito, Pacific...................................................................",50,$50 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, greenspotted...................................................",19,$42 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, starry.................................................................",20,$36 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Scorpionfish, California...................................................",12,$26 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, group shelf......................................................",11,$21 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, flag.....................................................................",4,$12 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Whitefish, ocean...............................................................",219,$10 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, rosy...................................................................",1,$3 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, speckled...........................................................",1,$1 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, greenstriped....................................................",1,$1 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, chilipepper.......................................................",1,$1 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Thornyheads......................................................................,10,$0 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Rockfish, treefish.............................................................",6,$0 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Shark, swell........................................................................",45,$0 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Crab, box.............................................................................",101,$0 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,"Whiting, Pacific.................................................................",10,$0 
2017,Table 21sdPUB.pdf,San Diego,OCEANSIDE,Port Totals:,"351,901","$2,125,145 "
2017,Table 21sdPUB.pdf,San Diego,,,,
2017,Table 21sdPUB.pdf,San Diego,LA JOLLA,"Rockfish, blackgill............................................................","1,415","$4,245 "
2017,Table 21sdPUB.pdf,San Diego,LA JOLLA,"Lobster, California spiny.................................................",142,"$2,559 "
2017,Table 21sdPUB.pdf,San Diego,LA JOLLA,Sablefish.............................................................................,111,$222 
2017,Table 21sdPUB.pdf,San Diego,LA JOLLA,Port Totals:,"1,668","$7,026 "
2017,Table 21sdPUB.pdf,San Diego,,,,
2017,Table 21sdPUB.pdf,San Diego,ALL OTHER PORTS,"Lobster, California spiny.................................................",843,"$14,763 "
2017,Table 21sdPUB.pdf,San Diego,ALL OTHER PORTS,"Tuna, bluefin......................................................................",635,"$3,461 "
